Tattag;Tatzeit/Uhrzeit;Tatort 2;Tbnr1; Geldbuße 
24.11.2014;1602;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;1606;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;1608;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;1613;Hanns-Albeck-Platz, Parkplatz;113280; 10,00 € 
24.11.2014;1553;Zwickauer Straße in Höhe von Haus-Nr. 19;113280; 10,00 € 
24.11.2014;1606;Zwickauer Straße in Höhe von Haus-Nr. 2;113282; 20,00 € 
24.11.2014;1606;Pattbergstraße 64;112398; 20,00 € 
24.11.2014;1618;Lintforter Straße 114d;141412; 10,00 € 
24.11.2014;1622;Leuschnerstraße ggü. Haus-Nr. 24;112402; 20,00 € 
24.11.2014;1630;Kamper Straße ggü. Haus-Nr. 236;142262; 10,00 € 
24.11.2014;1639;Hourtenhofstraße 13;112402; 20,00 € 
24.11.2014;1650;Endstraße ggü. Haus-Nr. 100;112402; 20,00 € 
24.11.2014;1654;Endstraße ggü. Haus-Nr. 100;112402; 20,00 € 
24.11.2014;1656;Endstraße ggü. Haus-Nr. 100;112402; 20,00 € 
24.11.2014;1708;Pferdsweide ggü. Haus-Nr. 32, Logistig Moers;141312; 15,00 € 
24.11.2014;1713;Pferdsweide ggü. Haus-Nr. 30, AKTIV Sportpark;141312; 15,00 € 
24.11.2014;1721;Oberwallstraße / B 2;112402; 20,00 € 
24.11.2014;1724;Oberwallstraße / B in Höhe von Haus-Nr. 29;141422; 10,00 € 
24.11.2014;1744;Cecilienstraße 57b;112402; 20,00 € 
24.11.2014;1841;Homberger Straße / C1 410;141112; 20,00 € 
24.11.2014;1844;Homberger Straße / C1 428;141112; 20,00 € 
24.11.2014;1859;Franz-Haniel-Straße ggü. Haus-Nr. 16e, Hornbach Ausfahrt;141315; 35,00 € 
24.11.2014;1903;Franz-Haniel-Straße 91, Spielhalle;141312; 15,00 € 
24.11.2014;1402;Oberwallstraße / B in Höhe von Haus-Nr. 21;113121; 15,00 € 
24.11.2014;1411;Ostring / C2 ggü. Haus-Nr. 5;113140; 10,00 € 
24.11.2014;1413;Julius-Genner-Straße in Höhe von Haus-Nr. 15;141118; 15,00 € 
24.11.2014;1431;Greefstraße in Höhe von Haus-Nr. 2;113240; 10,00 € 
24.11.2014;1433;Greefstraße in Höhe von Haus-Nr. 4;113221; 40,00 € 
24.11.2014;1436;Feldstraße / C1 in Höhe von Haus-Nr. 70;113240; 10,00 € 
24.11.2014;1443;Feldstraße / C1 ggü. Haus-Nr. 48;113240; 10,00 € 
24.11.2014;1502;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2c;113120; 10,00 € 
24.11.2014;1507;Homberger Straße / C1 in Höhe von Haus-Nr. 78;113120; 10,00 € 
24.11.2014;1517;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
24.11.2014;1518;Essenberger Straße / C1, Parkplatz;113140; 10,00 € 
24.11.2014;1520;Essenberger Straße / C1, Parkplatz;113123; 25,00 € 
24.11.2014;1522;Essenberger Straße / C1, Parkplatz;113122; 20,00 € 
24.11.2014;1535;Tersteegenstraße / C1 ggü. Haus-Nr. 1, Ecke Augustastrasse;141118; 15,00 € 
24.11.2014;1543;Mittelstraße / C1 in Höhe von Haus-Nr. 1;113140; 10,00 € 
24.11.2014;1545;Mittelstraße / C1 in Höhe von Haus-Nr. 5;113140; 10,00 € 
24.11.2014;1502;Lintforter Straße, Parkplatz;113300; 10,00 € 
24.11.2014;1506;Lintforter Straße ggü. Haus-Nr. 77;113300; 10,00 € 
24.11.2014;1508;Lintforter Straße in Höhe von Haus-Nr. 78;113300; 10,00 € 
24.11.2014;1511;Lintforter Straße in Höhe von Haus-Nr. 88;113282; 20,00 € 
24.11.2014;1515;Lintforter Straße in Höhe von Haus-Nr. 92;113282; 20,00 € 
24.11.2014;1545;Zwickauer Straße ggü. Haus-Nr. 2;113300; 10,00 € 
24.11.2014;1547;Zwickauer Straße ggü. Haus-Nr. 12b;113300; 10,00 € 
24.11.2014;1550;Zwickauer Straße in Höhe von Haus-Nr. 15;113280; 10,00 € 
24.11.2014;1020;Neumarkt / A ggü. Haus-Nr. 7;141312; 15,00 € 
24.11.2014;1023;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1024;Neumarkt / A, Parkplatz;113120; 10,00 € 
24.11.2014;1026;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1028;Neumarkt / A, Parkplatz;113120; 10,00 € 
24.11.2014;1123;Meerstraße / B in Höhe von Haus-Nr. 13;142278; 35,00 € 
24.11.2014;1204;Kleine Allee in Höhe von Haus-Nr. 10;141312; 15,00 € 
24.11.2014;1209;Altmarkt in Höhe von Haus-Nr. 1;141106; 30,00 € 
24.11.2014;1212;Oberwallstraße / B in Höhe von Haus-Nr. 10;112050; 10,00 € 
24.11.2014;1216;Rheinberger Straße in Höhe von Haus-Nr. 2;113282; 20,00 € 
24.11.2014;1221;Rheinberger Straße ggü. Haus-Nr. 5;113220; 10,00 € 
24.11.2014;1227;Seminarstraße ggü. Haus-Nr. 43;113220; 10,00 € 
24.11.2014;1229;Seminarstraße ggü. Haus-Nr. 43;141412; 10,00 € 
24.11.2014;1547;Krefelder Straße in Höhe von Haus-Nr. 28;141062; 30,00 € 
24.11.2014;1548;Krefelder Straße in Höhe von Haus-Nr. 28;141062; 30,00 € 
24.11.2014;834;Wilhelm-Müller-Straße ggü. Haus-Nr. 10, Kindergarten;141330; 10,00 € 
24.11.2014;811;Unterwallstraße 9;113300; 10,00 € 
24.11.2014;820;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;823;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;825;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;828;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;829;Mühlenstraße / DE, Parkplatz;329113; 15,00 € 
24.11.2014;831;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;835;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;839;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;844;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;847;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;848;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;851;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;1215;Tersteegenstraße / C1 in Höhe von Haus-Nr. 36;141312; 15,00 € 
24.11.2014;1228;Asberger Straße / C3 in Höhe von Haus-Nr. 5;113140; 10,00 € 
24.11.2014;1231;Asberger Straße / C3 ggü. Haus-Nr. 12;113140; 10,00 € 
24.11.2014;1232;Asberger Straße / C3 ggü. Haus-Nr. 14;113120; 10,00 € 
24.11.2014;1242;Tersteegenstraße / C1 in Höhe von Haus-Nr. 22;113140; 10,00 € 
24.11.2014;1244;Tersteegenstraße / C1 in Höhe von Haus-Nr. 20;113140; 10,00 € 
24.11.2014;1248;Tersteegenstraße / C1 in Höhe von Haus-Nr. 10;141312; 15,00 € 
24.11.2014;1249;Tersteegenstraße / C1 in Höhe von Haus-Nr. 11;141312; 15,00 € 
24.11.2014;1615;Hanns-Albeck-Platz ggü. Haus-Nr. 4;142103; 10,00 € 
24.11.2014;1628;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1630;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1631;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1633;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1634;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;1635;Neumarkt / A, Parkplatz;113140; 10,00 € 
24.11.2014;916;Unterwallstraße in Höhe von Haus-Nr. 9;113300; 10,00 € 
24.11.2014;933;Meerstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;937;Im Rosenthal / B ggü. Haus-Nr. 14;113140; 10,00 € 
24.11.2014;940;Meerstraße / B, Schotterplatz;113121; 15,00 € 
24.11.2014;943;Meerstraße / B, Schotterplatz;113120; 10,00 € 
24.11.2014;947;Meerstraße / B, Schotterplatz;113120; 10,00 € 
24.11.2014;955;Hanckwitzstraße / B, Parkplatz;112402; 20,00 € 
24.11.2014;957;Hanckwitzstraße / B, Parkplatz;113140; 10,00 € 
24.11.2014;959;Hanckwitzstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;1010;Kleine Allee, Parkplatz;141312; 15,00 € 
24.11.2014;1011;Kleine Allee, Parkplatz;141312; 15,00 € 
24.11.2014;1031;Kautzstraße / B, Parkplatz;141422; 10,00 € 
24.11.2014;1033;Kautzstraße / B, Parkplatz;113140; 10,00 € 
24.11.2014;1036;Kautzstraße / B, Parkplatz;113140; 10,00 € 
24.11.2014;1301;Kautzstraße / B, Parkplatz;113143; 25,00 € 
24.11.2014;1040;Hopfenstraße in Höhe von Haus-Nr. 5;141118; 15,00 € 
24.11.2014;1042;Hopfenstraße in Höhe von Haus-Nr. 14;141118; 15,00 € 
24.11.2014;1045;Tersteegenstraße / C1 in Höhe von Haus-Nr. 1;141118; 15,00 € 
24.11.2014;1049;Tersteegenstraße / C1 in Höhe von Haus-Nr. 11;141312; 15,00 € 
24.11.2014;1251;Tersteegenstraße / C1 in Höhe von Haus-Nr. 13;141314; 25,00 € 
24.11.2014;1054;Tersteegenstraße / C1 in Höhe von Haus-Nr. 18;141118; 15,00 € 
24.11.2014;1055;Tersteegenstraße / C1 in Höhe von Haus-Nr.;329113; 15,00 € 
24.11.2014;1057;Tersteegenstraße / C1, Ecke Goethestraße;112272; 10,00 € 
24.11.2014;1059;Goethestraße / C1 in Höhe von Haus-Nr. 3;113140; 10,00 € 
24.11.2014;1101;Goethestraße / C1 in Höhe von Haus-Nr. 1;141422; 10,00 € 
24.11.2014;1104;Essenberger Straße / C1, Parkplatz;113120; 10,00 € 
24.11.2014;1110;Homberger Straße / C1 in Höhe von Haus-Nr. 73;113120; 10,00 € 
24.11.2014;1114;Homberger Straße / C1 in Höhe von Haus-Nr. 72;113121; 15,00 € 
24.11.2014;1120;Otto-Hue-Straße / C1 ggü. Haus-Nr. 6;113140; 10,00 € 
24.11.2014;1151;Otto-Hue-Straße / C1 ggü. Haus-Nr. 8;113122; 20,00 € 
24.11.2014;1123;Otto-Hue-Straße / C1 ggü. Haus-Nr. 8;141015; 10,00 € 
24.11.2014;1209;Mercatorstraße in Höhe von Haus-Nr. 6;141118; 15,00 € 
24.11.2014;1211;Mercatorstraße in Höhe von Haus-Nr. 4;141118; 15,00 € 
24.11.2014;1658;Endstraße in Höhe von Haus-Nr. 104;112402; 20,00 € 
24.11.2014;854;Mühlenstraße / DE, Parkplatz;112292; 10,00 € 
24.11.2014;857;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;949;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;903;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
24.11.2014;912;Nordring / C2, Parkplatz;113140; 10,00 € 
24.11.2014;1319;Oberwallstraße / B 1;113144; 35,00 € 
24.11.2014;1318;Oberwallstraße / B 3;113144; 30,00 € 
24.11.2014;940;Weygoldstraße / C1 6;113120; 10,00 € 
24.11.2014;1014;Feldstraße / C1 13;141118; 15,00 € 
24.11.2014;1024;Feldstraße / C1 48;113240; 10,00 € 
24.11.2014;1027;Feldstraße / C1 67;113240; 10,00 € 
24.11.2014;1029;Feldstraße / C1 ggü. Haus-Nr. 71;113240; 10,00 € 
24.11.2014;1030;Feldstraße / C1 70;329113; 15,00 € 
24.11.2014;1033;Feldstraße / C1 71;113240; 10,00 € 
24.11.2014;1053;Landwehrstraße / C1 48;113240; 10,00 € 
24.11.2014;1058;Greefstraße 2;113240; 10,00 € 
24.11.2014;1104;Klever Straße ggü. Haus-Nr. 29;113300; 10,00 € 
24.11.2014;1110;Klever Straße;112372; 10,00 € 
24.11.2014;1117;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.11.2014;1120;Friedrich-Ebert-Platz / De, Parkplatz;113150; 10,00 € 
24.11.2014;1124;Friedrich-Ebert-Platz / De, Parkplatz;113140; 15,00 € 
24.11.2014;1125;Friedrich-Ebert-Platz / De, Parkplatz;329119; 25,00 € 
24.11.2014;1133;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.11.2014;1139;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.11.2014;1141;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
24.11.2014;1153;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4;113120; 10,00 € 
24.11.2014;1207;Homberger Straße / C1 44;141106; 30,00 € 
24.11.2014;1216;Landwehrstraße / C1 ggü. Haus-Nr. 7;113120; 10,00 € 
24.11.2014;1224;Bankstraße / C1 ggü. Haus-Nr. 47;141313; 25,00 € 
24.11.2014;1221;Bankstraße / C1 ggü. Haus-Nr. 47;141313; 25,00 € 
24.11.2014;1223;Bankstraße / C1 ggü. Haus-Nr. 47;141313; 25,00 € 
24.11.2014;1220;Xeniastraße, Zufahrt;142103; 10,00 € 
24.11.2014;1214;Landwehrstraße / C1 ggü. Haus-Nr. 3;113140; 10,00 € 
24.11.2014;1253;Tersteegenstraße / C1 in Höhe von Haus-Nr. 1;141118; 15,00 € 
24.11.2014;1307;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;1308;Kautzstraße / B, Parkplatz;113140; 10,00 € 
24.11.2014;1309;Kautzstraße / B, Parkplatz;113120; 10,00 € 
24.11.2014;728;Unter den Kiefern ggü. Haus-Nr. 3;141312; 15,00 € 
24.11.2014;842;Wilhelm-Müller-Straße in Höhe von Haus-Nr. 10, Kindergarten;141313; 25,00 € 
24.11.2014;854;Wilhelm-Müller-Straße ggü. Haus-Nr. 10, Kindergarten;141313; 25,00 € 
24.11.2014;856;Wilhelm-Müller-Straße ggü. Haus-Nr. 10;141313; 25,00 € 
24.11.2014;912;Wilhelm-Müller-Straße in Höhe von Haus-Nr. 10;141313; 25,00 € 
24.11.2014;751;Hattropstraße in Höhe von Haus-Nr., Schule;141310; 10,00 € 
24.11.2014;753;Katzbachstraße in Höhe von Haus-Nr., Eichendorffschule;141310; 10,00 € 
24.11.2014;759;Katzbachstraße in Höhe von Haus-Nr., Eichendorffschule;141310; 10,00 € 
24.11.2014;806;Katzbachstraße, Eichendorffschule;141310; 10,00 € 
24.11.2014;1409;Wilhelm-Müller-Straße, Durchfahrt zu den Häusern;112216; 35,00 € 
24.11.2014;1410;Wilhelm-Müller-Straße, Durchfahrt zu den Häusern;112216; 35,00 € 
24.11.2014;1434;Bethanienstraße in Höhe von Haus-Nr. 11;142262; 10,00 € 
24.11.2014;1435;Bethanienstraße in Höhe von Haus-Nr. 11;142262; 10,00 € 
24.11.2014;1437;Klever Straße ggü. Haus-Nr., Krankenhaus;141101; 30,00 € 
24.11.2014;1444;Am Fünderich, Getränkemarkt;141062; 30,00 € 
24.11.2014;1529;Hubertusstraße in Höhe von Haus-Nr. 24;141062; 30,00 € 
24.11.2014;1535;Hubertusstraße in Höhe von Haus-Nr. 24;141062; 35,00 € 
24.11.2014;1537;Hubertusstraße in Höhe von Haus-Nr. 24;141062; 30,00 € 
24.11.2014;1538;Hubertusstraße in Höhe von Haus-Nr. 24;141062; 30,00 € 
24.11.2014;1539;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
24.11.2014;1540;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
24.11.2014;1541;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
24.11.2014;1542;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
24.11.2014;1543;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
24.11.2014;1545;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
24.11.2014;1546;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
25.11.2014;1615;Lintforter Straße in Höhe von Haus-Nr. 88;113300; 10,00 € 
25.11.2014;1640;Nordring / C2, Parkplatz;113140; 10,00 € 
25.11.2014;1650;Nordring / C2, Parkplatz;113140; 10,00 € 
25.11.2014;1611;Rheinberger Straße in Höhe von Haus-Nr. 104, Fünderich;141166; 20,00 € 
25.11.2014;1613;Rheinberger Straße in Höhe von Haus-Nr. 104, Fünderich;141166; 20,00 € 
25.11.2014;1615;Rheinberger Straße in Höhe von Haus-Nr. 104, Fünderich;141166; 20,00 € 
25.11.2014;1628;Homberger Straße / C1 428;141112; 20,00 € 
25.11.2014;1643;Franz-Haniel-Straße ggü. Haus-Nr. 16e, Hornbach Ausfahrt;141315; 35,00 € 
25.11.2014;1652;Scholtenstraße 30;112042; 15,00 € 
25.11.2014;1332;Wittfeldstraße in Höhe von Haus-Nr. 16;142262; 10,00 € 
25.11.2014;1102;Kaiserstraße in Höhe von Haus-Nr. 75;141062; 30,00 € 
25.11.2014;1103;Kaiserstraße in Höhe von Haus-Nr. 71;141062; 30,00 € 
25.11.2014;1558;Jahnstraße in Höhe von Haus-Nr. 11;113300; 10,00 € 
25.11.2014;1137;Wilhelm-Schroeder-Straße / C2, Parkplatz;113120; 10,00 € 
25.11.2014;1822;Oberwallstraße / B 10;142278; 35,00 € 
25.11.2014;1239;Rheinberger Straße 2;113282; 20,00 € 
25.11.2014;1554;Leissstraße ggü. Haus-Nr. 2;112373; 15,00 € 
25.11.2014;1353;Landwehrstraße / C1 in Höhe von Haus-Nr. 99;113240; 10,00 € 
25.11.2014;1322;Haagstraße / B ggü. Haus-Nr. 9;142278; 35,00 € 
25.11.2014;1440;Friedrich-Ebert-Platz / De, Parkplatz;329113; 15,00 € 
25.11.2014;1137;Kautzstraße / B, Parkplatz;113120; 10,00 € 
25.11.2014;1055;Kaiserstraße in Höhe von Haus-Nr. 95;141062; 30,00 € 
25.11.2014;1401;Meerstraße / B in Höhe von Haus-Nr. 15;142278; 35,00 € 
25.11.2014;745;Gabelsbergerstraße ggü. Haus-Nr. 19;141310; 10,00 € 
25.11.2014;1534;Lintforter Straße in Höhe von Haus-Nr. 80;113300; 10,00 € 
25.11.2014;1351;Oberwallstraße / B in Höhe von Haus-Nr. 25;113123; 25,00 € 
25.11.2014;1401;Weygoldstraße / C1 in Höhe von Haus-Nr. 6;113120; 10,00 € 
25.11.2014;1402;Weygoldstraße / C1 ggü. Haus-Nr. 6, Ecke Julius-Genner-Str.;113140; 10,00 € 
25.11.2014;1407;Landwehrstraße / C1 in Höhe von Haus-Nr. 11;112262; 10,00 € 
25.11.2014;1411;Landwehrstraße / C1 in Höhe von Haus-Nr. 17;141118; 15,00 € 
25.11.2014;1429;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
25.11.2014;1432;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
25.11.2014;1435;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
25.11.2014;1437;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
25.11.2014;1443;Friedrich-Ebert-Platz / De, Parkplatz;113140; 10,00 € 
25.11.2014;1458;Vinzenzstraße in Höhe von Haus-Nr. 11;141166; 20,00 € 
25.11.2014;1501;Vinzenzstraße in Höhe von Haus-Nr. 11;329113; 15,00 € 
25.11.2014;1503;Vinzenzstraße, Ecke Vinzensstrasse;141166; 20,00 € 
25.11.2014;1510;Homberger Straße / C1 in Höhe von Haus-Nr. 93;113280; 10,00 € 
25.11.2014;1518;Homberger Straße / C1 in Höhe von Haus-Nr. 69;113150; 10,00 € 
25.11.2014;1521;Homberger Straße / C1 in Höhe von Haus-Nr. 71;113140; 10,00 € 
25.11.2014;1522;Homberger Straße / C1 in Höhe von Haus-Nr. 73;113120; 10,00 € 
25.11.2014;1532;Otto-Hue-Straße / C1 ggü. Haus-Nr. 4d;113140; 10,00 € 
25.11.2014;1540;Knappenstraße;112402; 20,00 € 
25.11.2014;1556;Homberger Straße / C1 in Höhe von Haus-Nr. 37;141106; 30,00 € 
25.11.2014;1601;Kautzstraße / B, Parkplatz;113120; 10,00 € 
25.11.2014;1603;Kautzstraße / B, Parkplatz;113140; 10,00 € 
25.11.2014;1607;Hanns-Albeck-Platz, Parkplatz;113281; 15,00 € 
25.11.2014;1612;Haagstraße / B in Höhe von Haus-Nr. 3;113121; 15,00 € 
25.11.2014;1614;Haagstraße / B in Höhe von Haus-Nr. 7;113140; 10,00 € 
25.11.2014;1631;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.11.2014;1633;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.11.2014;1634;Neumarkt / A, Parkplatz;113140; 10,00 € 
25.11.2014;1005;Meerstraße / B, Schotterplatz;113140; 10,00 € 
25.11.2014;1012;Meerstraße / B, Schotterplatz;113120; 10,00 € 
25.11.2014;1018;Meerstraße / B, Parkplatz;113121; 15,00 € 
25.11.2014;1024;Haagstraße / B in Höhe von Haus-Nr. 9;113140; 10,00 € 
25.11.2014;1037;Hanckwitzstraße / B, Parkplatz;112402; 20,00 € 
25.11.2014;1046;Hanckwitzstraße / B, Parkplatz;113140; 15,00 € 
25.11.2014;1053;Kastell / B, schräg vor 11;113140; 10,00 € 
25.11.2014;1055;Kastell / B, schräg vor 11;113140; 10,00 € 
25.11.2014;1100;Kleine Allee, Parkplatz;329113; 15,00 € 
25.11.2014;1110;Haagstraße / B in Höhe von Haus-Nr. 18;112402; 20,00 € 
25.11.2014;1312;Haagstraße / B in Höhe von Haus-Nr. 3;113124; 30,00 € 
25.11.2014;1116;Hanns-Albeck-Platz ggü. Haus-Nr. 4;142103; 10,00 € 
25.11.2014;1120;Hanns-Albeck-Platz, Volksbank;113280; 10,00 € 
25.11.2014;1127;Kautzstraße / B, Parkplatz;113140; 10,00 € 
25.11.2014;1129;Kautzstraße / B, Parkplatz;113121; 15,00 € 
25.11.2014;1146;Tersteegenstraße / C1 in Höhe von Haus-Nr. 16;141118; 15,00 € 
25.11.2014;1656;Hochstraße 64;112402; 20,00 € 
25.11.2014;1659;Hochstraße 47;112042; 15,00 € 
25.11.2014;1703;Engelsberg 11;112042; 15,00 € 
25.11.2014;1714;Jahnstraße 12;141322; 15,00 € 
25.11.2014;1752;Haagstraße / B ggü. Haus-Nr. 28, Weihnachtsmarkt;141106; 30,00 € 
25.11.2014;1756;Haagstraße / B ggü. Haus-Nr. 26, Weihnachtsmarkt;141106; 30,00 € 
25.11.2014;1802;Kastell / B ggü. Haus-Nr. 6, Vor WC;112216; 35,00 € 
25.11.2014;1808;Haagstraße / B 14, Weihnachtsmarkt;141166; 20,00 € 
25.11.2014;1810;Haagstraße / B 16, Weihnachtsmarkt;141166; 20,00 € 
25.11.2014;1812;Haagstraße / B 18, Weihnachtsmarkt;141166; 20,00 € 
25.11.2014;1827;Oberwallstraße / B ggü. Haus-Nr. 2, Ecke Kichstr.;112402; 20,00 € 
25.11.2014;1515;Markt, Parkplatz;113300; 10,00 € 
25.11.2014;1517;Markt, Parkplatz;113300; 10,00 € 
25.11.2014;1526;Lintforter Straße ggü. Haus-Nr. 93;113300; 10,00 € 
25.11.2014;1529;Lintforter Straße ggü. Haus-Nr. 89;142278; 35,00 € 
25.11.2014;1546;Talstraße in Höhe von Haus-Nr. 6;113282; 20,00 € 
25.11.2014;1550;Talstraße ggü. Haus-Nr. 3;113300; 10,00 € 
25.11.2014;1600;Lintforter Straße, Parkplatz;113300; 10,00 € 
25.11.2014;1602;Lintforter Straße, Parkplatz;113282; 20,00 € 
25.11.2014;1605;Lintforter Straße, Parkplatz;113300; 10,00 € 
25.11.2014;954;Mühlenstraße / DE, Schotterparkplatz;101060; 20,00 € 
25.11.2014;955;Mühlenstraße / DE, Schotterparkplatz;101060; 20,00 € 
25.11.2014;1254;Mühlenstraße / DE, Schotterparkplatz;101060; 20,00 € 
25.11.2014;1255;Mühlenstraße / DE, Schotterparkplatz;101060; 20,00 € 
25.11.2014;1257;Mühlenstraße / DE, Schotterparkplatz;101060; 20,00 € 
25.11.2014;1003;Mühlenstraße / DE, Parkplatz;102118; 10,00 € 
25.11.2014;1005;Mühlenstraße / DE, Parkplatz;102118; 10,00 € 
25.11.2014;1007;Mühlenstraße / DE, Parkplatz;102118; 15,00 € 
25.11.2014;1009;Mühlenstraße / DE, Parkplatz;102118; 10,00 € 
25.11.2014;1010;Mühlenstraße / DE, Parkplatz;102118; 10,00 € 
25.11.2014;1014;Mühlenstraße / DE, Parkplatz;113320; 10,00 € 
25.11.2014;1017;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.11.2014;1051;Mühlenstraße / DE, Parkplatz;113320; 10,00 € 
25.11.2014;1053;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.11.2014;1055;Mühlenstraße / DE, Parkplatz;113300; 10,00 € 
25.11.2014;1147;Tersteegenstraße / C1 in Höhe von Haus-Nr. 23;141118; 15,00 € 
25.11.2014;1434;Tersteegenstraße / C1 in Höhe von Haus-Nr. 18;141121; 25,00 € 
25.11.2014;1152;Goethestraße / C1 in Höhe von Haus-Nr. 25;113140; 10,00 € 
25.11.2014;1237;Otto-Hue-Straße / C1 ggü. Haus-Nr. 2;113120; 10,00 € 
25.11.2014;1250;Augustastraße / C1 in Höhe von Haus-Nr. 8;113120; 10,00 € 
25.11.2014;1257;Hopfenstraße in Höhe von Haus-Nr. 6;141312; 15,00 € 
25.11.2014;1300;Kautzstraße / B, Parkplatz;113140; 10,00 € 
25.11.2014;1301;Kautzstraße / B, Parkplatz;113120; 10,00 € 
25.11.2014;1304;Kautzstraße / B, Parkplatz;113120; 10,00 € 
25.11.2014;1310;Hanns-Albeck-Platz in Höhe von Haus-Nr. 4;142103; 10,00 € 
25.11.2014;1317;Haagstraße / B in Höhe von Haus-Nr. 18;112402; 20,00 € 
25.11.2014;1318;Haagstraße / B in Höhe von Haus-Nr. 16;112402; 20,00 € 
25.11.2014;1320;Haagstraße / B ggü. Haus-Nr. 9;142278; 35,00 € 
25.11.2014;956;Adlerstraße ggü. Haus-Nr. 1;141062; 30,00 € 
25.11.2014;957;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
25.11.2014;958;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
25.11.2014;959;Krefelder Straße in Höhe von Haus-Nr. 22;141062; 30,00 € 
25.11.2014;1001;Hubertusstraße in Höhe von Haus-Nr. 18;141062; 30,00 € 
25.11.2014;955;Hubertusstraße in Höhe von Haus-Nr. 22;141062; 30,00 € 
25.11.2014;1004;Hubertusstraße in Höhe von Haus-Nr. 22;141062; 30,00 € 
